count,ep_reward_average,loss,td_error,qmean,eps
185000,239.74,16.364647,0.0012099681,174.85152,0.297
190000,253.13,11.653087,0.0039496804,166.82588,0.278
195000,267.43,15.53619,-0.0019900429,164.24384,0.259
200000,283.04,14.591985,0.0019501596,158.79506,0.24
205000,302.43,10.658764,-0.00024296904,153.06618,0.221
210000,309.49,7.6304264,-0.0020055287,147.9225,0.202
215000,321.78,5.2737656,0.00093207887,141.5065,0.183
220000,338.2,3.9508808,0.0005486164,139.3983,0.164
225000,353.83,2.3379295,-0.0018763124,139.08911,0.145
230000,365.92,1.6191568,-0.0016309292,134.33249,0.126
235000,381.73,1.6101445,0.0015082211,127.61358,0.107
240000,396.59,1.002333,0.001257349,121.76249,0.088
245000,410.94,0.39286092,0.000093165276,117.268684,0.069
250000,426.17,0.28988722,-0.00044899705,113.74914,0.05
255000,444.74,0.26994208,-0.0009668722,113.63636,0.05
260000,455.6,0.22114459,-0.0013601345,119.43813,0.05
265000,468.97,0.19581942,-0.0011148199,126.208565,0.05
270000,475.68,0.17934638,-0.0012413136,130.0898,0.05
275000,481.38,0.16563466,-0.0018103799,130.42787,0.05
280000,489.81,0.15159392,-0.0012771531,128.12111,0.05
285000,489.31,0.16749963,-0.0011419741,126.02168,0.05
290000,492.96,0.24702257,-0.0014738067,124.0101,0.05
295000,495.77,0.22206047,-0.0013494503,122.0791,0.05
300000,496.63,0.10948204,-0.0004950193,120.242294,0.05
305000,495.56,0.14485759,-0.00049676583,118.71211,0.05
310000,495.56,0.13326342,0.00000033164025,116.10903,0.05
315000,495.56,0.10531358,0.000009027422,114.92925,0.05
320000,495.56,0.08055427,-0.00029142224,114.93674,0.05
325000,495.56,0.06254475,-0.00034723163,113.79619,0.05
330000,495.56,0.05058406,-0.0001413802,112.571045,0.05
335000,496.94,0.1679948,0.000026104926,111.68063,0.05
340000,496.94,0.3755467,-0.0017255304,111.02565,0.05
345000,496.94,0.31355262,-0.0019780677,110.00571,0.05
350000,496.53,0.22284493,0.0034900433,107.6633,0.05
355000,497.47,0.17665032,0.0049925568,106.55718,0.05
360000,497.47,0.058285788,0.0025321501,106.1506,0.05
365000,497.47,0.04915842,0.0013766014,105.56661,0.05
370000,497.47,0.07122832,-0.000049023987,106.72741,0.05
375000,497.47,0.04697429,-0.0001725393,107.41672,0.05
380000,497.47,0.02509252,0.00001540506,107.38308,0.05
385000,499.46,0.012726575,-0.00006517768,106.95821,0.05
390000,499.46,0.014525642,-0.00004475081,106.513,0.05
395000,499.46,0.016502246,-0.00010714853,105.99385,0.05
400000,499.87,0.021363698,-0.00004946983,105.3467,0.05
405000,500,0.023270007,-0.000012158513,104.89228,0.05
410000,500,0.016142638,0.000047855377,104.69741,0.05
415000,500,0.010362425,-0.000096030235,104.451164,0.05
420000,500,0.008577107,-0.00007050049,104.04136,0.05
425000,500,0.0086871805,-0.000035438658,103.716835,0.05
430000,500,0.011873211,0.000098290206,103.270935,0.05
435000,500,0.016061751,-0.00013262594,102.90906,0.05
440000,500,0.018073088,0.00012385297,103.028946,0.05
445000,499.38,0.015564239,0.000061198356,103.00276,0.05
450000,493.79,0.94531864,0.000018425702,98.38651,0.05
455000,493.65,0.2831402,0.0011966038,90.686005,0.05
460000,493.2,0.08927899,0.00037887067,86.96954,0.05
465000,493.03,0.12832943,0.00009575224,85.99327,0.05
470000,493.03,0.11440029,0.00030288947,87.6524,0.05
475000,493.03,0.050540913,0.00020424879,92.681366,0.05
480000,493.03,0.027959054,-0.00014176714,97.74119,0.05
485000,493.03,0.02062766,0.000056593777,100.45104,0.05
490000,493.03,0.01986577,0.000053536893,101.307945,0.05
495000,493.65,0.018812943,-0.000029491424,101.74232,0.05
500000,499.38,0.01282847,0.00008555746,101.767876,0.05
