count,ep_reward_average,loss,td_error,qmean,eps
0,NaN,0,0,0,1
5000,18.35,0,0,0,0.981
10000,21.1,1.1772151,1.0821078,-0.020212678,0.962
15000,21.15,1.2026978,0.29891184,4.3058915,0.943
20000,23.2,2.7410336,0.051283296,11.581101,0.924
25000,28.7,5.742593,0.03605053,19.03838,0.905
30000,28.45,7.694779,0.022255206,26.23154,0.886
35000,24.1,9.259028,0.02903896,33.29902,0.867
40000,30.25,12.230624,0.028338682,41.20548,0.848
45000,30.3,15.619129,0.036581647,51.104218,0.829
50000,35.25,23.2977,0.035020303,62.08523,0.81
55000,37.45,26.228632,0.044276867,72.7483,0.791
60000,33.1,34.64955,0.050503243,85.43241,0.772
65000,40.35,49.771343,0.042906113,98.94534,0.753
70000,50.9,59.11322,0.047566224,111.48605,0.734
75000,42.15,70.296844,0.045104302,124.51337,0.715
80000,51.15,75.68211,0.04474703,136.77164,0.696
85000,61.35,77.026276,0.055042062,150.40685,0.677
90000,46.75,99.67863,0.04397153,164.524,0.658
95000,66.8,127.72696,0.03547955,177.64073,0.639
100000,83.2,144.72112,0.078002505,191.73642,0.62
105000,63.35,133.88945,0.036915503,205.66069,0.601
110000,88.85,147.5042,0.033454545,215.86815,0.582
115000,98.95,151.4495,0.047807578,226.86728,0.563
120000,105.5,140.19255,0.021218216,233.33331,0.544
125000,108.1,138.67343,0.0130091095,236.85123,0.525
130000,129.7,123.89665,0.018882506,236.70723,0.506
135000,114.75,111.81467,0.013516281,239.98576,0.487
140000,146.7,104.49934,0.033443585,246.79568,0.468
145000,155.2,80.94681,-0.019028163,248.80939,0.449
150000,170.95,76.000626,-0.0201889,247.37082,0.43
155000,213.55,75.09626,-0.011021683,242.48192,0.411
160000,217.4,56.092613,0.005448504,234.56325,0.392
165000,222.5,44.84741,0.006633531,228.45224,0.373
170000,205.6,32.069885,0.013358817,223.67815,0.354
175000,209.35,28.218641,0.005583872,215.50983,0.335
180000,258.65,21.69901,0.008358165,205.85085,0.316
185000,253.15,17.178709,-0.00076669763,196.95613,0.297
190000,233.95,19.34777,0.0031448884,189.49483,0.278
195000,224.05,18.078346,-0.005839125,178.09937,0.259
200000,254.2,10.03945,-0.0037714336,166.77557,0.24
205000,263.5,7.702384,-0.00307756,155.77164,0.221
210000,281.7,4.1106296,-0.0008596239,148.252,0.202
215000,313.15,2.8186905,-0.004142622,143.98296,0.183
220000,321.2,2.9063964,-0.0037324147,139.73279,0.164
225000,362.25,3.6867669,-0.009198592,141.10272,0.145
230000,447.5,2.9930494,-0.00945451,138.43456,0.126
235000,465.55,0.8847322,-0.0058631566,134.49362,0.107
240000,482.1,0.6602514,-0.004359952,133.16055,0.088
245000,493,0.52906185,-0.0035259516,134.80685,0.069
250000,500,0.39291647,-0.0036553442,134.30275,0.05
255000,500,0.31126386,-0.0033465342,131.88959,0.05
260000,500,0.23753855,-0.0026423694,130.1702,0.05
265000,500,0.20029487,-0.0019467978,128.26785,0.05
270000,500,0.19282275,-0.0016793928,127.811646,0.05
275000,500,0.15289937,-0.0012505412,127.521225,0.05
280000,500,0.117933616,-0.0008359615,125.82395,0.05
285000,500,0.09905957,-0.0014336526,124.10131,0.05
