count,ep_reward_average,loss,td_error,qmean,eps
0,NaN,0,0,0,1
5000,21.96,0,0,0,0.962
10000,20.5,1.025176,1.0121816,0.10149817,0.924
15000,20.43,1.2356992,0.25750905,4.5448213,0.886
20000,29.78,2.860056,0.053162366,11.893936,0.848
25000,33.03,6.1642866,0.032031562,19.88248,0.81
30000,38.56,8.354191,0.027730655,27.484114,0.772
35000,46.25,10.053736,0.031664174,35.708214,0.734
40000,51.75,13.023145,0.032706276,44.44337,0.696
45000,63.01,16.92221,0.029894538,53.62731,0.658
50000,66.02,20.310158,0.028584968,63.489162,0.62
55000,80.31,26.022467,0.02022673,71.573395,0.582
60000,89.14,24.290424,0.016658915,78.608826,0.544
65000,103.18,21.187342,0.020726878,85.49596,0.506
70000,122.76,21.73554,0.010576569,90.844124,0.468
75000,142.11,21.21169,0.012635516,94.63925,0.43
80000,164.13,19.525673,0.0022536975,98.17061,0.392
85000,186.19,16.549131,0.0060060085,100.814766,0.354
90000,211.52,12.500766,0.0065774736,103.14387,0.316
95000,240.71,8.07798,0.0040702564,105.1342,0.278
100000,264.82,4.687732,0.0022082175,106.12043,0.24
105000,292.22,3.4809012,0.001069462,103.54207,0.202
110000,316.09,2.9362514,-0.00017852664,100.99296,0.164
115000,334.73,1.4601607,-0.002697299,99.62568,0.126
120000,355.33,0.73798025,-0.0014613188,97.9584,0.088
125000,365.36,0.43140954,-0.0022417144,95.720245,0.05
130000,374.42,0.28306732,-0.0013213101,92.761505,0.05
135000,381.94,0.19211653,-0.0012356536,93.914116,0.05
140000,392.34,0.14279899,-0.0009233578,93.95692,0.05
145000,400.41,0.12795542,-0.00020175094,91.06488,0.05
150000,405.17,0.1207291,-0.0005746279,89.81023,0.05
155000,413.34,0.12270654,-0.00043468922,90.910736,0.05
160000,419.44,0.114313476,-0.000121811834,92.9198,0.05
165000,423.47,0.09461426,-0.00021764252,94.20912,0.05
170000,436.42,0.09620959,-0.0003582092,94.99347,0.05
175000,444.72,0.09581801,-0.000024448394,92.77385,0.05
180000,452.45,0.08955305,-0.000059379934,93.33247,0.05
185000,462.88,0.08164369,0.00008460769,96.13732,0.05
190000,468.9,0.072937034,-0.00011387943,99.628204,0.05
195000,478.1,0.077528834,-0.000094596595,101.28804,0.05
200000,482.92,0.071822055,0.00028866107,100.64064,0.05
205000,487.56,0.053183995,-0.000058702015,101.1905,0.05
210000,491.86,0.046898685,0.00007555783,101.64631,0.05
215000,492.02,0.49700242,-0.0009820363,101.48629,0.05
220000,493.56,0.46273944,0.00085121987,99.11687,0.05
225000,495.09,0.3907567,-0.00036096128,97.62962,0.05
230000,495.89,0.027998662,-0.000110876,98.1209,0.05
235000,495.89,0.023238258,-0.00008474279,98.57312,0.05
240000,495.89,0.020710101,-0.00009559965,99.40083,0.05
245000,496.27,0.021994947,0.000028047443,100.13208,0.05
250000,490.76,0.7199966,-0.00065436127,100.68958,0.05
255000,490.76,1.6497277,-0.0006327777,99.50267,0.05
260000,490.76,0.8268215,-0.000024302006,98.81185,0.05
265000,494.49,0.023338826,-0.00003770423,99.25555,0.05
270000,494.49,0.016865628,-0.00013763666,99.99728,0.05
275000,494.49,0.014666598,0.000031909705,100.549934,0.05
280000,494.49,0.015132304,0.000009604097,100.643295,0.05
285000,494.49,0.020280734,0.00014481366,100.75956,0.05
290000,494.49,0.018486513,0.000013023019,100.890976,0.05
295000,494.49,0.0134202475,0.0000037864447,100.94146,0.05
300000,500,0.014184056,-0.000018170476,100.97267,0.05
305000,500,0.015325808,0.00011604929,100.952995,0.05
310000,500,0.020020692,0.000011843681,100.82967,0.05
315000,500,0.016020158,0.0001446296,100.91248,0.05
320000,500,0.009853702,0.000042436837,100.992714,0.05
325000,500,0.006535364,0.00012803018,101.08621,0.05
330000,500,0.0041438392,-0.000027854205,101.15166,0.05
335000,500,0.0028073015,0.000027245045,101.092636,0.05
340000,500,0.0024495765,-0.000027521372,101.03639,0.05
345000,500,0.0026241832,-0.0000018795729,101.03276,0.05
350000,500,0.0038997324,0.000048111557,101.006134,0.05
355000,500,0.0035669876,0.0000043393375,100.98023,0.05
360000,500,0.0025957082,0.000045235276,100.96863,0.05
365000,500,0.0028817372,0.00005249119,100.87894,0.05
370000,500,0.0027057738,-0.00003854358,100.70429,0.05
375000,500,0.0021094666,0.000053532243,100.6689,0.05
380000,500,0.001988356,-0.00001802373,100.57816,0.05
385000,500,0.002113766,0.000018928527,100.49475,0.05
390000,500,0.0021818753,0.00000032246112,100.56737,0.05
395000,500,0.002580087,-0.000030451894,100.6052,0.05
400000,500,0.0022871403,0.00006310201,100.59068,0.05
405000,500,0.0018932321,0.000004236102,100.62447,0.05
410000,500,0.0018478729,0.00000065624715,100.60496,0.05
415000,500,0.002437907,-0.000043291213,100.68442,0.05
420000,500,0.002388454,0.0000016456843,100.66994,0.05
425000,500,0.0016854127,0.000036165715,100.74596,0.05
430000,500,0.001726136,0.000014508486,100.692024,0.05
435000,500,0.0013755502,0.000023735285,100.63319,0.05
440000,500,0.0008374949,-0.00006247425,100.626884,0.05
445000,493.42,0.6006464,-0.00095409626,100.355354,0.05
450000,493.42,0.74814105,0.00077636866,99.55729,0.05
455000,493.42,0.473857,0.00033284235,99.63728,0.05
460000,493.42,0.02627297,0.00062406063,99.78409,0.05
465000,493.42,0.01610922,-0.000067610265,99.425934,0.05
470000,493.42,0.011523447,-0.00012109005,99.46059,0.05
475000,493.42,0.007939569,-0.000083299994,99.906654,0.05
480000,493.42,0.0051485477,-0.000067133784,100.286804,0.05
485000,493.42,0.0038998923,-0.0000087468625,100.62858,0.05
490000,493.42,0.0025484653,0.00001772678,100.882484,0.05
495000,500,0.0033212095,-0.000049493312,100.94472,0.05
500000,500,0.0035459583,0.000039096118,100.990685,0.05
