count,ep_reward_average,loss,td_error,qmean,eps
0,NaN,0,0,0,1
5000,22.75,0,0,0,0.962
10000,17.9,1.1214993,1.0575198,-0.09270518,0.924
15000,22.45,1.1427242,0.28706005,4.293847,0.886
20000,24.95,2.915481,0.053861704,11.898113,0.848
25000,40.35,6.0335917,0.038437396,19.526575,0.81
30000,50.6,8.386051,0.02787009,26.933254,0.772
35000,50.75,10.461766,0.032297224,34.670925,0.734
40000,42.85,12.711783,0.03296617,43.228188,0.696
45000,44.95,16.895466,0.029162666,51.907726,0.658
50000,86.85,20.542976,0.03189596,60.097683,0.62
55000,87.1,21.74493,0.031233495,70.160225,0.582
60000,89.9,23.743591,0.029080432,77.86483,0.544
65000,113.5,19.94701,0.01740247,83.95935,0.506
70000,145.7,17.418041,0.022584718,88.91887,0.468
75000,184.9,20.654173,0.013840887,93.8148,0.43
80000,180.95,16.197802,0.012648082,96.81248,0.392
85000,271.65,9.169961,0.005801551,99.5842,0.354
90000,252.7,8.772247,0.0063828374,102.15426,0.316
95000,264.3,6.670925,-0.0020756505,101.32918,0.278
100000,287.35,2.9628572,0.0017153011,98.217186,0.24
105000,273.35,0.8973009,0.00004705715,95.37944,0.202
110000,299.05,1.4006048,0.00014779365,95.51353,0.164
115000,308.75,0.8737923,-0.0012272358,94.49702,0.126
120000,325.25,0.43824494,-0.00014612346,92.5027,0.088
125000,362.8,0.25993642,-0.0011832275,91.12622,0.05
130000,359.9,0.17277794,-0.00068533013,90.49353,0.05
135000,362.2,0.12908594,0.000016621649,88.65541,0.05
140000,387.75,0.13156982,-0.00010938149,87.34067,0.05
145000,412.95,0.11291506,0.00019444934,87.75713,0.05
150000,438.05,0.089934364,0.00009643669,88.536354,0.05
155000,427.2,0.08691,0.0002417663,88.05692,0.05
160000,421.95,0.07775202,0.00010649115,84.61904,0.05
165000,439.45,0.06362203,0.0002802562,84.14898,0.05
170000,441.35,0.05150777,0.00027865826,84.77216,0.05
175000,427.2,0.048206743,0.00013263038,83.444305,0.05
180000,432.9,0.045229577,-0.00010118878,81.86499,0.05
185000,453.8,0.048032764,0.00010124667,82.02955,0.05
190000,460.85,0.050424844,0.00031324304,82.54393,0.05
195000,455.9,0.055000316,0.000019262254,82.72896,0.05
200000,467.15,0.047501236,-0.00014401424,82.55257,0.05
205000,462.7,0.03659784,0.00023287791,82.331985,0.05
210000,456.95,0.04535306,0.00026548904,81.25317,0.05
215000,463.8,0.040742464,0.000022219621,80.26998,0.05
220000,477.3,0.030164277,0.00008182529,81.1267,0.05
225000,490.9,0.02338512,0.00007254812,82.682045,0.05
230000,495.9,0.024321886,-0.000073273906,85.37354,0.05
235000,499.3,0.021186898,0.00017936426,90.566536,0.05
240000,500,0.015528269,0.00009795007,95.82701,0.05
245000,489.7,0.09653213,-0.000058118523,97.21259,0.05
250000,488.5,0.10649151,0.00036143707,97.14615,0.05
255000,498.8,0.16178033,0.00012991276,98.84247,0.05
260000,500,0.044663467,0.000442643,101.01485,0.05
265000,500,0.014786,-0.000004014969,101.0639,0.05
270000,500,0.014629167,-0.000007790089,100.3766,0.05
275000,500,0.01326438,0.00013222432,100.39132,0.05
280000,498,0.09893077,-0.0000615879,99.86767,0.05
285000,498,0.122294955,0.00008802444,99.240585,0.05
290000,482.95,0.032129887,0.00021541346,100.07665,0.05
295000,471.25,1.2037826,-0.0008067641,100.0182,0.05
300000,454.2,0.5833288,-0.0000063373445,97.50463,0.05
305000,429.7,0.17109859,0.0029924293,91.32284,0.05
310000,422.3,0.07593466,0.0017206316,85.92707,0.05
