count,ep_reward_average,loss,td_error,qmean,eps
0,NaN,0,0,0,1
5000,22.08,0,0,0,0.962
10000,20.44,1.0819768,1.0394421,0.049260624,0.924
15000,21.38,1.0615432,0.2610565,4.489784,0.886
20000,29.43,2.716108,0.055239983,12.068967,0.848
25000,30.74,5.392804,0.034353476,20.402327,0.81
30000,40.6,6.987307,0.028327344,28.225634,0.772
35000,43.53,8.207404,0.029086322,36.22061,0.734
40000,46.12,10.511543,0.03298706,45.553646,0.696
45000,63.69,13.065573,0.03909142,54.91303,0.658
50000,65.88,16.95189,0.032453,66.025314,0.62
55000,77.84,21.476484,0.029548034,76.027855,0.582
60000,91.06,22.79163,0.024165962,83.94101,0.544
65000,96.63,25.09058,0.023527602,90.94384,0.506
70000,114.15,22.116167,0.02647613,97.0791,0.468
75000,134.66,17.987223,0.013461441,99.99236,0.43
80000,151.03,15.4818325,0.0123471245,101.77334,0.392
85000,174.69,16.450798,0.0044007874,105.11558,0.354
90000,187.77,14.897768,0.0032109967,106.086784,0.316
95000,217.29,7.894081,0.0030243234,107.38912,0.278
100000,241.01,3.9444773,0.0009863143,105.654526,0.24
105000,260.59,2.7441816,-0.00005458641,102.58883,0.202
110000,276.06,2.7485833,0.00090809097,99.792435,0.164
115000,290.58,1.2709743,-0.0025937825,98.501686,0.126
120000,298.92,0.5359512,-0.00035997975,97.07152,0.088
125000,303.8,0.36220145,-0.001569541,95.355865,0.05
130000,311.34,0.19830559,-0.0018736036,93.76806,0.05
135000,323.38,0.12785092,-0.0012680378,91.72792,0.05
140000,336.14,0.11058446,-0.0012818271,91.376236,0.05
145000,343.59,0.111836664,-0.0006409019,90.23329,0.05
150000,350.17,0.122145586,-0.00045741827,87.96608,0.05
155000,359.32,0.12283513,-0.00050206133,86.694016,0.05
160000,366.03,0.12694114,-0.000028022707,88.61531,0.05
165000,375.8,0.12509258,-0.0001928808,89.11238,0.05
170000,385.87,0.10622271,-0.00017709774,88.80318,0.05
175000,395.85,0.100739054,-0.00009253331,88.03051,0.05
180000,407.36,0.1139572,-0.000059425503,87.484726,0.05
